-	:	I-Disease
Sch	NNP	I-Disease
nberg	JJ	I-Disease
disease	NN	I-Disease

Here	RB	O
we	PRP	O
describe	VBP	O
a	DT	O
mouse	NN	O
with	IN	O
a	DT	O
different	JJ	O
osteopetrosis	NN	O
-	:	O
causing	NN	O
mutation	NN	O
(	(	O
Clcn7F318L	NNP	O
)	)	O
.	.	O

Compared	VBN	O
to	TO	O
Clcn7	NNP	O
mice	NN	O
,	,	O
12	CD	O
-	:	O
week	NN	O
-	:	O
old	JJ	O
Clcn7F318L	NNP	O
mice	NN	O
have	VBP	O
significantly	RB	O
increased	VBN	B-PosReg
trabecular	JJ	B-CPA
bone	NN	I-CPA
volume	NN	I-CPA
,	,	O
consistent	JJ	O
with	IN	O
Clcn7F318L	NNP	B-Gene
acting	VBG	I-Gene
as	IN	I-Var
a	DT	O
dominant	JJ	O
negative	JJ	B-NegReg
mutation	NN	O
.	.	O
Clcn7F318L	NNP	O
F318L	NNP	O
and	CC	O
Clcn7F318L	NNP	O
G213R	NNP	O
mice	NN	O
die	NN	O
by	IN	O
1	CD	O
month	NN	O
of	IN	O
age	NN	O
and	CC	O
resemble	JJ	O
Clcn7	NNP	O
knockout	NN	O
mice	NN	O
,	,	O
which	WDT	O
indicate	VBP	O
that	IN	O
p	NN	B-Var
.	.	I-Var
F318L	NNP	I-Var
mutant	JJ	O
protein	NN	B-Protein
is	VBZ	O
non	JJ	B-NegReg
-	:	O
functional	JJ	B-MPA
and	CC	O
p	NN	O
.	.	O
F318L	NNP	O
and	CC	O
p	NN	O
.	.	O
G213R	NNP	O
mutant	JJ	O
proteins	NNS	O
do	VBP	O
not	RB	O
complement	VB	O
one	CD	O
another	DT	O
.	.	O
Since	IN	O
it	PRP	O
has	VBZ	O
been	VBN	O
reported	VBN	O
that	IN	O
treatment	NN	O
with	IN	O
interferon	NN	O
gamma	NN	O
(	(	O
IFN	NNP	O
-	:	O
G	NNP	O
)	)	O
improves	VBZ	O
bone	NN	O
properties	NNS	O
in	IN	O
Clcn7G213R	NNP	O
mice	NN	O
,	,	O
we	PRP	O
treated	VBD	O
Clcn7F318L	NNP	O
mice	NN	O
with	IN	O
IFN	NNP	O
-	:	O
G	NNP	O
and	CC	O
observed	VBD	O
a	DT	O
decrease	NN	O
in	IN	O
osteoclast	JJ	O
number	NN	O
and	CC	O
mineral	JJ	O
apposition	NN	O
rate	NN	O
,	,	O
but	CC	O
no	DT	O
overall	JJ	O
improvement	NN	O
in	IN	O
bone	NN	O
properties	NNS	O
.	.	O

Our	PRP$	O
results	NNS	O
suggest	VBP	O
that	IN	O
the	DT	O
benefits	NNS	O
of	IN	O
IFN	NNP	O
-	:	O
G	NNP	O
therapy	NN	O
in	IN	O
patients	NNS	O
with	IN	O
Albers	NNP	O
-	:	O
Sch	NNP	O
nberg	IN	O
disease	NN	O
may	MD	O
be	VB	O
mutation	NN	O
-	:	O
specific	NN	O


The	DT	O
Mediator	NNP	O
complex	NN	O
is	VBZ	O
at	IN	O
the	DT	O
core	NN	O
of	IN	O
transcriptional	JJ	O
regulation	NN	O
and	CC	O
plays	VBZ	O
a	DT	O
central	JJ	O
role	NN	O
in	IN	O
plant	NN	O
immunity	NN	O
.	.	O

The	DT	O
MEDIATOR25	NNP	O
(	(	O
MED25	NNP	O
)	)	O
subunit	NN	O
of	IN	O
Arabidopsis	NNP	O
thaliana	NN	O
regulates	VBZ	O
jasmonate	JJ	O
-	:	O
dependent	JJ	O
resistance	NN	O
to	TO	O
Botrytis	NNP	O
cinerea	NN	O
through	IN	O
interacting	VBG	O
with	IN	O
the	DT	O
basic	JJ	O
helix	NN	O
-	:	O
loop	NN	O
-	:	O
helix	NN	O
(	(	O
bHLH	NN	O
)	)	O
transcription	NN	O
factor	NN	O
of	IN	O
jasmonate	NN	O
signaling	NN	O
,	,	O
MYC2	NNP	O
.	.	O

Another	DT	O
Mediator	NNP	O
subunit	NN	O
,	,	O
MED8	NNP	O
,	,	O
acts	VBZ	O
independently	RB	O
or	CC	O
together	RB	O
with	IN	O
MED25	NNP	O
in	IN	O
plant	NN	O
immunity	NN	O
.	.	O

However	RB	O
,	,	O
unlike	IN	O
MED25	NNP	O
,	,	O
the	DT	O
underlying	VBG	O
action	NN	O
mechanisms	NNS	O
of	IN	O
MED8	NNP	O
in	IN	O
regulating	VBG	O
B.	NNP	O
cinerea	NN	O
resistance	NN	O
are	VBP	O
still	RB	O
unknown	JJ	O
.	.	O

Here	RB	O
,	,	O
we	PRP	O
demonstrated	VBD	O
that	IN	O
MED8	NNP	O
regulated	VBD	O
plant	NN	O
immunity	NN	O
to	TO	O
B.	NNP	O
cinerea	NN	O
through	IN	O
interacting	VBG	O
with	IN	O
another	DT	O
bHLH	NN	O
transcription	NN	O
factor	NN	O
,	,	O
FAMA	NNP	O
,	,	O
which	WDT	O
was	VBD	O
previously	RB	O
shown	VBN	O
to	TO	O
control	VB	O
the	DT	O
final	JJ	O
proliferation	NN	O
differentiation	NN	O
switch	NN	O
during	IN	O
stomatal	JJ	O
development	NN	O
.	.	O

Our	PRP$	O
research	NN	O
demonstrates	VBZ	O
that	IN	O
FAMA	NNP	O
is	VBZ	O
also	RB	O
an	DT	O
essential	JJ	O
component	NN	O
of	IN	O
B.	NNP	O
cinerea	NN	O
resistance	NN	O
.	.	O

The	DT	O
fama	NN	B-Gene
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
mutants	NNS	B-Var
(	(	O
fama	SYM	O
-	:	O
1	CD	O
and	CC	O
fama	VB	O
-	:	O
2	CD	O
)	)	O
increased	VBD	B-PosReg
susceptibility	NN	B-MPA
to	TO	I-MPA
B.	NNP	I-MPA
cinerea	NN	I-MPA
infection	NN	I-MPA
and	CC	O
reduced	JJ	B-NegReg
defense	NN	B-MPA
-	:	I-MPA
gene	NN	I-MPA
expression	NN	I-MPA
.	.	O
On	IN	O
the	DT	O
contrary	JJ	O
,	,	O
transgenic	JJ	O
lines	NNS	O
constitutively	RB	O
overexpressing	VBG	O
FAMA	NNP	O
showed	VBD	O
opposite	JJ	O
B.	NNP	O
cinerea	NN	O
responses	NNS	O
compared	VBN	O
with	IN	O
the	DT	O
fama	NN	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
mutants	NNS	O
.	.	O

FAMA	NNP	O
-	:	O
overexpressed	VBD	O
plants	NNS	O
displayed	VBN	O
enhanced	VBD	O
resistance	NN	O
to	TO	O
B.	NNP	O
cinerea	NN	O
infection	NN	O
and	CC	O
increased	JJ	O
expression	NN	O
levels	NNS	O
of	IN	O
defensin	NN	O
genes	NNS	O
following	VBG	O
B.	NNP	O
cinerea	JJ	O
treatment	NN	O
.	.	O

Genetic	JJ	O
analysis	NN	O
of	IN	O
MED8	NNP	O
and	CC	O
FAMA	NNP	O
suggested	VBD	O
that	IN	O
FAMA	NNP	O
-	:	O
regulated	VBD	O
pathogen	NN	O
resistance	NN	O
was	VBD	O
dependent	JJ	O
on	IN	O
MED8	NNP	O
.	.	O

In	IN	O
addition	NN	O
,	,	O
MED8	NNP	O
and	CC	O
FAMA	NNP	O
were	VBD	O
both	DT	O
associated	VBN	O
with	IN	O
the	DT	O
G	NNP	O
-	:	O
box	NN	O
region	NN	O
in	IN	O
the	DT	O
promoter	NN	O
of	IN	O
ORA59	NNP	O
.	.	O

Our	PRP$	O
findings	NNS	O
indicate	VBP	O
that	IN	O
the	DT	O
MED8	NNP	O
subunit	NN	O
of	IN	O
the	DT	O
A.	NNP	O
thaliana	NNP	O
Mediator	NNP	O
regulates	VBZ	O
plant	NN	O
immunity	NN	O
to	TO	O
B.	NNP	O
cinerea	NN	O
through	IN	O
interacting	VBG	O
with	IN	O
the	DT	O
transcription	NN	O
factor	NN	O
FAMA	NNP	O
,	,	O
which	WDT	O
was	VBD	O
discovered	VBN	O
to	TO	O
be	VB	O
a	DT	O
key	JJ	O
component	NN	O
in	IN	O
B.	NNP	O
cinerea	NN	O
resistance	NN	O

-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
variants	NNS	B-Var
NFIA	NNP	B-Gene
1	CD	B-Disease
p32	JJ	I-Disease
-	:	I-Disease
p31	NN	I-Disease
deletion	NN	I-Disease
syndrome	NN	I-Disease
The	DT	O
association	NN	O
between	IN	O
1	CD	O
p32	SYM	O
-	:	O
p31	NN	O
contiguous	JJ	O
gene	NN	O
deletions	NNS	O
and	CC	O
a	DT	O
distinct	JJ	O
phenotype	NN	O
that	WDT	O
includes	VBZ	O
anomalies	NNS	O
of	IN	O
the	DT	O
corpus	NN	O
callosum	NN	O
,	,	O
ventriculomegaly	NN	O
,	,	O
developmental	JJ	O
delay	NN	O
,	,	O
seizures	NNS	O
,	,	O
and	CC	O
dysmorphic	JJ	O
features	NNS	O
has	VBZ	O
been	VBN	O
long	RB	O
recognized	VBN	O
and	CC	O
described	VBN	O
.	.	O

Recently	RB	O
,	,	O
the	DT	O
observation	NN	O
of	IN	O
overlapping	VBG	O
phenotypes	NNS	O
in	IN	O
patients	NNS	O
with	IN	O
chromosome	NN	O
translocations	NNS	O
that	WDT	O
disrupt	VBP	O
NFIA	NNP	O
(	(	O
Nuclear	NNP	O
factor	NN	O
I	PRP	O
A	DT	O
)	)	O
,	,	O
a	DT	O
gene	NN	O
within	IN	O
this	DT	O
deleted	JJ	O
region	NN	O
,	,	O
and	CC	O
NFIA	NNP	O
intragenic	JJ	O
deletions	NNS	O
has	VBZ	O
led	VBN	O
to	TO	O
the	DT	O
hypothesis	NN	O
that	IN	O
NFIA	NNP	O
is	VBZ	O
a	DT	O
critical	JJ	O
gene	NN	O
within	IN	O
this	DT	O
region	NN	O
.	.	O

The	DT	O
wide	JJ	O
application	NN	O
and	CC	O
increasing	VBG	O
accessibility	NN	O
of	IN	O
whole	JJ	O
exome	NN	O
sequencing	NN	O
(	(	O
WES	NNP	O
)	)	O
has	VBZ	O
helped	VBN	O
identify	VB	O
new	JJ	O
cases	NNS	O
to	TO	O
support	VB	O
this	DT	O
hypothesis	NN	O
.	.	O

Here	RB	O
,	,	O
we	PRP	O
describe	VBP	O
four	CD	O
patients	NNS	O
with	IN	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
variants	NNS	O
in	IN	O
the	DT	O
NFIA	NNP	O
gene	NN	O
identified	VBD	O
through	IN	O
WES	NNP	O
.	.	O

The	DT	O
clinical	JJ	O
presentation	NN	O
of	IN	O
these	DT	O
patients	NNS	O
significantly	RB	O
overlaps	VBZ	O
with	IN	O
the	DT	O
phenotype	NN	O
described	VBN	O
in	IN	O
previously	RB	O
reported	VBN	O
cases	NNS	O
of	IN	O
1	CD	O
p32	JJ	O
-	:	O
p31	NN	O
deletion	NN	O
syndrome	NN	O
,	,	O
NFIA	NNP	O
gene	NN	O
disruptions	NNS	O
and	CC	O
intragenic	JJ	O
NFIA	NNP	O
deletions	NNS	O
.	.	O

Our	PRP$	O
cohort	NN	O
includes	VBZ	O
a	DT	O
mother	NN	O
and	CC	O
daughter	NN	O
as	RB	O
well	RB	O
as	IN	O
an	DT	O
unrelated	JJ	O
individual	NN	O
who	WP	O
share	NN	O
the	DT	O
same	JJ	O
nonsense	NN	O
variant	NN	O
(	(	O
c	NN	O
.	.	O
205	CD	O
C	NNP	O
T	NNP	O
,	,	O
p	NN	O
.	.	O
Arg69Ter	NNP	O
;	:	O
NM	NNP	O
_	NNP	O
001145512.1	CD	O
)	)	O
.	.	O

We	PRP	O
also	RB	O
report	VBP	O
a	DT	O
patient	NN	O
with	IN	O
a	DT	O
frameshift	NN	O
NFIA	NNP	O
variant	NN	O
(	(	O
c	NN	O
.	.	O
159	CD	O
_	JJ	O
160	CD	O
dupCC	NN	O
,	,	O
p	NN	O
.	.	O
Gln54ProfsTer49	NNP	O
)	)	O
.	.	O

We	PRP	O
have	VBP	O
compared	VBN	O
published	VBN	O
cases	NNS	O
of	IN	O
1	CD	O
p32	JJ	O
-	:	O
p31	NN	O
microdeletion	NN	O
syndrome	NN	O
,	,	O
translocations	NNS	O
resulting	VBG	O
in	IN	O
NFIA	NNP	O
gene	NN	O
disruption	NN	O
,	,	O
intragenic	JJ	O
deletions	NNS	O
,	,	O
and	CC	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
mutations	NNS	O
(	(	O
including	VBG	O
our	PRP$	O
four	CD	O
patients	NNS	O
)	)	O
to	TO	O
reveal	VB	O
that	IN	O
abnormalities	NNS	O
of	IN	O
the	DT	O
corpus	NN	O
callosum	NN	O
,	,	O
ventriculomegaly	JJ	O
hydrocephalus	NN	O
,	,	O
macrocephaly	NN	O
,	,	O
Chiari	NNP	O
I	PRP	O
malformation	NN	O
,	,	O
dysmorphic	JJ	O
features	NNS	O
,	,	O
developmental	JJ	O
delay	NN	O
,	,	O
hypotonia	NN	O
,	,	O
and	CC	O
urinary	JJ	O
tract	NN	O
defects	NNS	O
are	VBP	O
common	JJ	O
findings	NNS	O
.	.	O

The	DT	O
consistent	JJ	O
overlap	NN	O
in	IN	O
clinical	JJ	O
presentation	NN	O
provides	VBZ	O
further	JJ	O
evidence	NN	O
of	IN	O
the	DT	O
critical	JJ	O
role	NN	O
of	IN	O
NFIA	NNP	O
haploinsufficiency	NN	O
in	IN	O
the	DT	O
development	NN	O
of	IN	O
the	DT	O
1	CD	O
p32	NN	O
-	:	O
p31	NN	O
microdeletion	NN	O
syndrome	NN	O
phenotype	NN	O



However	RB	O
,	,	O
our	PRP$	O
knowledge	NN	O
of	IN	O
neuronal	JJ	O
necrosis	NN	O
is	VBZ	O
still	RB	O
inadequate	JJ	O
.	.	O

To	TO	O
study	VB	O
the	DT	O
mechanism	NN	O
of	IN	O
neuronal	JJ	O
necrosis	NN	O
,	,	O
we	PRP	O
previously	RB	O
established	VBD	O
a	DT	O
Drosophila	NNP	O
genetic	JJ	O
model	NN	O
of	IN	O
neuronal	JJ	O
necrosis	NN	O
by	IN	O
calcium	NN	O
overloading	VBG	O
through	IN	O
expression	NN	O
of	IN	O
a	DT	O
constitutively	RB	O
opened	VBN	O
cation	NN	O
channel	NN	O
mutant	NN	O
.	.	O

Here	RB	O
,	,	O
we	PRP	O
performed	VBD	O
further	RBR	O
genetic	JJ	O
screens	NNS	O
and	CC	O
identified	VBD	O
a	DT	O
suppressor	NN	O
of	IN	O
neuronal	JJ	O
necrosis	NN	O
,	,	O
CG17259	NNP	O
,	,	O
which	WDT	O
encodes	VBZ	O
a	DT	O
seryl	JJ	O
-	:	O
tRNA	NN	O
synthetase	NN	O
.	.	O

We	PRP	O
found	VBD	O
that	IN	O
loss	NN	B-Var
-	:	I-Var
of	IN	I-Var
-	:	I-Var
function	NN	I-Var
(	(	O
LOF	NNP	O
)	)	O
CG17259	NNP	B-Gene
activated	VBD	B-PosReg
eIF2	JJ	B-Protein
phosphorylation	NN	I-Protein
and	CC	I-CPA
subsequent	VB	O
up	RP	B-PosReg
-	:	I-PosReg
regulation	NN	I-PosReg
of	IN	O
chaperons	NNS	B-CPA
(	(	O
Hsp26	NNP	B-Protein
and	CC	O
Hsp27	NNP	B-Protein
)	)	O
and	CC	O
autophagy	NN	B-CPA
.	.	O
Genetically	RB	O
,	,	O
down	RB	B-NegReg
-	:	I-NegReg
regulation	NN	I-NegReg
of	IN	O
eIF2	JJ	B-Protein
phosphorylation	NN	I-Protein
,	,	I-CPA
Hsp26	NNP	B-Protein
Hsp27	NNP	B-Protein
or	CC	O
autophagy	VB	B-CPA
reduced	VBN	B-NegReg
the	DT	O
protective	JJ	B-CPA
effect	NN	I-CPA
of	IN	O
LOF	NNP	B-Var
CG17259	NNP	B-Gene
,	,	O
indicating	VBG	O
they	PRP	O
function	VBP	O
downstream	NN	O
of	IN	O
CG17259	NNP	O
.	.	O
The	DT	O
protective	JJ	O
effect	NN	O
of	IN	O
these	DT	O
protein	NNS	O
degradation	NN	O
pathways	NNS	O
indicated	VBD	O
activation	NN	O
of	IN	O
a	DT	O
toxic	JJ	O
protein	NN	O
during	IN	O
neuronal	JJ	O
necrosis	NN	O
.	.	O

Our	PRP$	O
data	NNS	O
indicated	VBD	O
that	IN	O
p53	NN	O
was	VBD	O
likely	JJ	O
one	CD	O
such	JJ	O
protein	NN	O
,	,	O
because	IN	O
p53	NN	O
was	VBD	O
accumulated	VBN	O
in	IN	O
the	DT	O
necrotic	JJ	O
neurons	NNS	O
and	CC	O
down	RB	O
-	:	O
regulation	NN	O
of	IN	O
p53	NN	O
rescued	VBN	O
necrosis	NN	O
.	.	O

In	IN	O
the	DT	O
SH	NNP	O
-	:	O
SY5Y	NNP	O
human	JJ	O
cells	NNS	O
,	,	O
tunicamycin	NN	O
(	(	O
TM	NNP	O
)	)	O
,	,	O
a	DT	O
PERK	NNP	O
activator	NN	O
,	,	O
promoted	VBN	O
transcription	NN	O
of	IN	O
hsp27	NN	O
;	:	O
and	CC	O
necrosis	NN	O
induced	VBN	O
by	IN	O
glutamate	NN	O
could	MD	O
be	VB	O
rescued	VBN	O
by	IN	O
TM	NNP	O
,	,	O
associated	VBN	O
with	IN	O
reduced	VBN	O
p53	NN	O
accumulation	NN	O
.	.	O

In	IN	O
an	DT	O
ischemic	JJ	O
stroke	NN	O
model	NN	O
in	IN	O
rats	NNS	O
,	,	O
p53	NN	O
protein	NN	O
was	VBD	O
also	RB	O
increased	VBN	O
,	,	O
and	CC	O
TM	NNP	O
treatment	NN	O
could	MD	O
reduce	VB	O
the	DT	O
p53	NN	O
accumulation	NN	O
and	CC	O
brain	NN	O
damage	NN	O

-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
mutation	NN	B-Var
CYBC1	NNP	B-Gene
causes	VBZ	B-Reg
chronic	JJ	B-Disease
granulomatous	JJ	I-Disease
disease	NN	I-Disease
Mutations	NNS	B-Var
genes	NNS	B-Gene
encoding	VBG	I-Gene
subunits	NNS	I-Gene
of	IN	I-Gene
the	DT	I-Gene
phagocyte	NN	I-Gene
NADPH	NNP	I-Gene
oxidase	NN	I-Gene
complex	NN	I-Gene
cause	VB	B-Reg
chronic	JJ	B-Disease
granulomatous	JJ	I-Disease
disease	NN	I-Disease
deficiency	NN	B-NegReg
CYBC1	NNP	B-Gene
reduced	VB	B-NegReg
expression	NN	B-MPA
of	IN	I-MPA
NADPH	NNP	I-MPA
oxidase	NN	I-MPA
's	POS	I-MPA
main	JJ	I-MPA
subunit	NN	I-MPA
results	NNS	B-Reg
CGD	NNP	B-Disease
Analyzing	VBG	O
two	CD	O
brothers	NNS	O
diagnosed	VBD	O
with	IN	O
CGD	NNP	O
we	PRP	O
identify	VBP	O
a	DT	O
homozygous	JJ	O
loss	NN	O
-	:	O
of	IN	O
-	:	O
function	NN	O
mutation	NN	O
,	,	O
p	NN	O
.	.	O
Tyr2Ter	NNP	O
,	,	O
in	IN	O
CYBC1	NNP	O
.	.	O

Imputation	NN	O
of	IN	O
p	NN	O
.	.	O
Tyr2Ter	NNP	O
into	IN	O
155	CD	O
K	NNP	O
chip	NN	O
-	:	O
genotyped	VBD	O
Icelanders	NNS	O
reveals	NNS	O
six	CD	O
additional	JJ	O
homozygotes	NNS	O
,	,	O
all	DT	O
with	IN	O
signs	NNS	O
of	IN	O
CGD	NNP	O
,	,	O
manifesting	VBG	O
as	IN	O
colitis	NN	O
,	,	O
rare	JJ	O
infections	NNS	O
,	,	O
or	CC	O
a	DT	O
severely	RB	O
impaired	JJ	O
PMA	NNP	O
-	:	O
induced	VBD	O
neutrophil	JJ	O
oxidative	JJ	O
burst	NN	O
.	.	O

Homozygosity	NN	O
for	IN	O
p	NN	O
.	.	O
Tyr2Ter	NNP	O
consequently	RB	O
associates	VBZ	O
with	IN	O
inflammatory	JJ	O
bowel	NN	O
disease	NN	O
(	(	O
IBD	NNP	O
)	)	O
in	IN	O
Iceland	NNP	O
(	(	O
P	NNP	O
8.3	CD	O
10	CD	O
-	:	O
8	CD	O
;	:	O
OR	CC	O
67.6	CD	O
)	)	O
,	,	O
as	RB	O
well	RB	O
as	IN	O
reduced	VBN	O
height	NN	O
(	(	O
P	NNP	O
3.3	CD	O
10	CD	O
-	:	O
4	CD	O
;	:	O
-	:	O
8.5	CD	O
cm	NN	O
)	)	O
.	.	O

Overall	JJ	O
,	,	O
we	PRP	O
find	VBP	O
that	IN	O
CYBC1	NNP	O
deficiency	NN	O
results	NNS	O
in	IN	O
CGD	NNP	O
characterized	VBN	O
by	IN	O
colitis	NN	O
and	CC	O
a	DT	O
distinct	JJ	O
profile	NN	O
of	IN	O
infections	NNS	O
indicative	JJ	O
of	IN	O
macrophage	NN	O
dysfunction	NN	O

-	:	I-Disease
onset	NN	I-Disease
autoimmune	JJ	I-Disease
disease	NN	I-Disease
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
mutation	NN	B-Var
TNFAIP3	NNP	B-Gene

-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
mutation	NN	B-Var
cardiac	JJ	B-MPA
chloride	NN	I-MPA
-	:	I-MPA
bicarbonate	NN	I-MPA
exchanger	NN	I-MPA
AE3	NNP	I-MPA
short	JJ	B-Disease
QT	NNP	I-Disease
syndrome	NN	I-Disease


Here	RB	O
we	PRP	O
identify	VBP	O
a	DT	O
missense	NN	B-Var
mutation	NN	I-Var
in	IN	O
the	DT	O
anion	NN	O
exchanger	NN	O
(	(	O
AE3	NNP	O
)-	CD	O
encoding	VBG	O
SLC4A3	NNP	B-Gene
gene	NN	O
in	IN	O
two	CD	O
unrelated	JJ	O
families	NNS	O
with	IN	O
SQTS	NNP	O
.	.	O
The	DT	O
mutation	NN	O
causes	VBZ	O
reduced	JJ	B-NegReg
surface	NN	B-MPA
expression	NN	I-MPA
of	IN	I-MPA
AE3	NNP	I-MPA
and	CC	O
reduced	VBN	B-NegReg
membrane	NN	B-MPA
bicarbonate	NN	I-MPA
transport	NN	I-MPA
.	.	O
Slc4a3	NNP	O
knockdown	NN	O
in	IN	O
zebrafish	JJ	O
causes	NNS	O
increased	VBD	O
cardiac	JJ	O
pHi	NN	O
,	,	O
short	JJ	O
QTc	NNP	O
,	,	O
and	CC	O
reduced	VBD	O
systolic	JJ	O
duration	NN	O
,	,	O
which	WDT	O
is	VBZ	O
rescued	VBN	O
by	IN	O
wildtype	NN	O
but	CC	O
not	RB	O
mutated	VBN	O
SLC4A3	NNP	O
.	.	O

Mechanistic	JJ	O
analyses	NNS	O
suggest	VBP	O
that	IN	O
an	DT	O
increase	NN	O
in	IN	O
pHi	NN	O
and	CC	O
decrease	NN	O
in	IN	O
[	NNP	O
Cl	NNP	O
-]	NNP	O
i	NN	O
shortened	VBD	O
the	DT	O
action	NN	O
potential	JJ	O
duration	NN	O
.	.	O

However	RB	O
,	,	O
other	JJ	O
mechanisms	NN	O
may	MD	O
also	RB	O
play	VB	O
a	DT	O
role	NN	O
.	.	O

Altered	NNP	O
anion	NN	O
transport	NN	O
represents	VBZ	O
a	DT	O
mechanism	NN	O
for	IN	O
development	NN	O
of	IN	O
arrhythmia	NN	O
and	CC	O
may	MD	O
provide	VB	O
new	JJ	O
therapeutic	JJ	O
possibilities	NNS	O


KIT	NNP	B-Gene
,	,	O
PDGFRA	NNP	B-Gene
,	,	O
NF1	NNP	B-Gene
and	CC	O
SDH	NNP	B-Gene
mutations	NNS	B-Var
are	VBP	O
alternate	JJ	O
initiating	JJ	O
events	NNS	O
,	,	O
fostering	VBG	B-Reg
hyperplasia	NN	O
in	IN	O
gastrointestinal	JJ	B-MPA
stromal	JJ	I-MPA
tumours	NNS	I-MPA
(	(	O
GISTs	NNP	O
)	)	O
,	,	O
and	CC	O
additional	JJ	O
genetic	JJ	O
alterations	NNS	O
are	VBP	O
required	VBN	O
for	IN	O
progression	NN	O
to	TO	O
malignancy	NN	O
.	.	O
The	DT	O
most	RBS	O
frequent	JJ	O
secondary	JJ	O
alteration	NN	O
,	,	O
demonstrated	VBN	O
in	IN	O
70%	CD	O
of	IN	O
GISTs	NNP	O
,	,	O
is	VBZ	O
chromosome	JJ	O
14	CD	O
q	JJ	O
deletion	NN	O
.	.	O

Here	RB	O
we	PRP	O
report	VBP	O
hemizygous	JJ	O
or	CC	O
homozygous	JJ	O
inactivating	VBG	O
mutations	NNS	O
of	IN	O
the	DT	O
chromosome	NN	O
14	CD	O
q	NN	O
MAX	NNP	O
gene	NN	O
in	IN	O
16	CD	O
of	IN	O
76	CD	O
GISTs	NNP	O
(	(	O
21%	CD	O
)	)	O
.	.	O

We	PRP	O
find	VBP	O
MAX	JJ	O
mutations	NNS	O
in	IN	O
17%	CD	O
and	CC	O
50%	CD	O
of	IN	O
sporadic	JJ	O
and	CC	O
NF1	NNP	O
-	:	O
syndromic	JJ	O
GISTs	NNP	O
,	,	O
respectively	RB	O
,	,	O
and	CC	O
we	PRP	O
find	VBP	O
loss	NN	O
of	IN	O
MAX	NNP	O
protein	NN	O
expression	NN	O
in	IN	O
48%	CD	O
and	CC	O
90%	CD	O
of	IN	O
sporadic	JJ	O
and	CC	O
NF1	NNP	O
-	:	O
syndromic	JJ	O
GISTs	NNP	O
,	,	O
respectively	RB	O
,	,	O
and	CC	O
in	IN	O
three	CD	O
of	IN	O
eight	CD	O
micro	NNS	O
-	:	O
GISTs	NNP	O
,	,	O
which	WDT	O
are	VBP	O
early	JJ	O
GISTs	NNP	O
.	.	O

MAX	NNP	O
genomic	JJ	O
inactivation	NN	O
is	VBZ	O
associated	VBN	O
with	IN	O
p16	NN	O
silencing	VBG	O
in	IN	O
the	DT	O
absence	NN	O
of	IN	O
p16	NN	O
coding	VBG	O
sequence	NN	O
deletion	NN	O
and	CC	O
MAX	NNP	O
induction	NN	O
restores	VBZ	O
p16	JJ	O
expression	NN	O
and	CC	O
inhibits	NNS	O
GIST	NNP	O
proliferation	NN	O
.	.	O

Hence	NNP	O
,	,	O
MAX	NNP	O
inactivation	NN	O
is	VBZ	O
a	DT	O
common	JJ	O
event	NN	O
in	IN	O
GIST	NNP	O
progression	NN	O
,	,	O
fostering	VBG	O
cell	NN	O
cycle	NN	O
activity	NN	O
in	IN	O
early	JJ	O
GISTs	NNP	O



In	IN	O
rare	JJ	O
families	NNS	O
,	,	O
loss	NN	B-NegReg
-	:	I-NegReg
of	IN	I-NegReg
-	:	I-NegReg
function	NN	I-NegReg
(	(	O
LOF	NNP	O
)	)	O
mutations	NNS	B-Var
in	IN	O
PPARG	NNP	B-Gene
are	VBP	O
known	VBN	O
to	TO	O
cosegregate	VB	O
with	IN	O
lipodystrophy	NN	B-Disease
and	CC	O
insulin	NN	B-Disease
resistance	NN	I-Disease
;	:	O
in	IN	O
the	DT	O
general	JJ	O
population	NN	O
,	,	O
the	DT	O
common	JJ	O
P12A	NNP	B-Var
variant	NN	I-Var
is	VBZ	O
associated	VBN	O
with	IN	O
a	DT	O
decreased	JJ	B-NegReg
risk	NN	O
of	IN	O
type	NN	B-Disease
2	CD	I-Disease
diabetes	NNS	I-Disease
(	(	O
T2D	NNP	O
)	)	O
.	.	O
Whether	NNP	O
and	CC	O
how	WRB	O
rare	JJ	O
variants	NNS	O
in	IN	O
PPARG	NNP	O
and	CC	O
defects	NNS	O
in	IN	O
adipocyte	JJ	O
differentiation	NN	O
influence	NN	O
risk	NN	O
of	IN	O
T2D	NNP	O
in	IN	O
the	DT	O
general	JJ	O
population	NN	O
remains	VBZ	O
undetermined	JJ	O
.	.	O

By	IN	O
sequencing	VBG	O
PPARG	NNP	O
in	IN	O
19	CD	O
,	,	O
752	CD	O
T2D	NNP	O
